COUNTRY,CODE_TIME,TIME,YEAR,MONTH,MONTH_NAME,PRODUCT,VALUE,DISPLAY_ORDER,yearToDate,previousYearToDate,share,Continent
Argentina,JAN2017,January 2017,2017,1,January,Solar,1.516,3,16.324,1.298,0.0001143833777713,South America
Argentina,JAN2017,January 2017,2017,1,January,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,JAN2017,January 2017,2017,1,January,Hydro,37366.838,1,366095.556,33147.458,0.7703911623605126,South America
Brazil,JAN2017,January 2017,2017,1,January,Wind,2872.915,2,42059.308,1356.074,0.059230816538797,South America
Brazil,JAN2017,January 2017,2017,1,January,Solar,3.261,3,827.103,6.556,6.723195525555659e-05,South America
Brazil,JAN2017,January 2017,2017,1,January,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,JAN2017,January 2017,2017,1,January,Hydro,1892.683,1,20888.827,2554.898,0.2886994952480158,South America
Chile,JAN2017,January 2017,2017,1,January,Wind,246.717,2,3515.882,173.14,0.0376328594746741,South America
Chile,JAN2017,January 2017,2017,1,January,Solar,323.479,3,3842.698,178.063,0.0493417143934472,South America
Colombia,JAN2017,January 2017,2017,1,January,Hydro,4968.19,1,60637.188,2913.965,0.7863904570545611,South America
Colombia,JAN2017,January 2017,2017,1,January,Solar,1.696,3,14.247,1.065,0.0002684515316774,South America
Argentina,FEB2017,February 2017,2017,2,February,Hydro,2462.237,1,31365.202,5522.507,0.2104241724190887,South America
Argentina,FEB2017,February 2017,2017,2,February,Wind,41.371,2,607.149,93.16,0.003535589156182,South America
Argentina,FEB2017,February 2017,2017,2,February,Solar,1.235,3,16.324,2.618,0.0001055438014039,South America
Argentina,FEB2017,February 2017,2017,2,February,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,FEB2017,February 2017,2017,2,February,Hydro,35407.254,1,366095.556,65764.113,0.7953169204117577,South America
Brazil,FEB2017,February 2017,2017,2,February,Wind,2176.852,2,42059.308,3171.657,0.0488963992754754,South America
Brazil,FEB2017,February 2017,2017,2,February,Solar,2.808,3,827.103,13.654,6.307323105362014e-05,South America
Brazil,FEB2017,February 2017,2017,2,February,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,FEB2017,February 2017,2017,2,February,Hydro,1530.102,1,20888.827,4588.797,0.2598066657871185,South America
Chile,FEB2017,February 2017,2017,2,February,Wind,222.636,2,3515.882,346.498,0.0378029156514931,South America
Chile,FEB2017,February 2017,2017,2,February,Solar,299.577,3,3842.698,347.013,0.0508672634350569,South America
Colombia,FEB2017,February 2017,2017,2,February,Hydro,4443.333,1,60637.188,5851.494,0.7370453216556151,South America
Colombia,FEB2017,February 2017,2017,2,February,Solar,1.323,3,14.247,1.896,0.0002194548462945,South America
Argentina,MAR2017,March 2017,2017,3,March,Hydro,2456.312,1,31365.202,7832.608,0.2101838421500787,South America
Argentina,MAR2017,March 2017,2017,3,March,Wind,43.241,2,607.149,142.859,0.0037000835066602,South America
Argentina,MAR2017,March 2017,2017,3,March,Solar,1.381,3,16.324,3.875,0.0001181706094377,South America
Argentina,MAR2017,March 2017,2017,3,March,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,MAR2017,March 2017,2017,3,March,Hydro,37331.688,1,366095.556,102158.82,0.7600655626159937,South America
Brazil,MAR2017,March 2017,2017,3,March,Wind,2042.327,2,42059.308,5236.426,0.0415813616652114,South America
Brazil,MAR2017,March 2017,2017,3,March,Solar,2.549,3,827.103,21.613,5.189712072778942e-05,South America
Brazil,MAR2017,March 2017,2017,3,March,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,MAR2017,March 2017,2017,3,March,Hydro,1218.459,1,20888.827,6254.614,0.1891935997774008,South America
Chile,MAR2017,March 2017,2017,3,March,Wind,252.558,2,3515.882,476.274,0.0392154000853379,South America
Chile,MAR2017,March 2017,2017,3,March,Solar,316.626,3,3842.698,526.949,0.0491634209465557,South America
Chile,MAR2017,March 2017,2017,3,March,Geothermal,0.003,4,63.8,,4.658185456648131e-07,South America
Colombia,MAR2017,March 2017,2017,3,March,Hydro,4844.229,1,60637.188,8444.353,0.7587757096739329,South America
Colombia,MAR2017,March 2017,2017,3,March,Solar,1.059,3,14.247,2.561,0.0001658764431955,South America
Argentina,APR2017,April 2017,2017,4,April,Hydro,2149.589,1,31365.202,10199.808,0.2108047189666279,South America
Argentina,APR2017,April 2017,2017,4,April,Wind,45.599,2,607.149,193.923,0.0044717778050405,South America
Argentina,APR2017,April 2017,2017,4,April,Solar,1.077,3,16.324,4.698,0.0001056186472516,South America
Argentina,APR2017,April 2017,2017,4,April,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,APR2017,April 2017,2017,4,April,Hydro,31120.684,1,366095.556,135503.191,0.6750066035103996,South America
Brazil,APR2017,April 2017,2017,4,April,Wind,2560.043,2,42059.308,7569.029,0.0555272477388534,South America
Brazil,APR2017,April 2017,2017,4,April,Solar,2.381,3,827.103,28.306,5.16438110087253e-05,South America
Brazil,APR2017,April 2017,2017,4,April,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,APR2017,April 2017,2017,4,April,Hydro,1064.571,1,20888.827,8000.045,0.1759075447323954,South America
Chile,APR2017,April 2017,2017,4,April,Wind,269.098,2,3515.882,654.315,0.0444652056766511,South America
Chile,APR2017,April 2017,2017,4,April,Solar,281.586,3,3842.698,678.479,0.0465286973729477,South America
Chile,APR2017,April 2017,2017,4,April,Geothermal,2.3,4,63.8,,0.0003800473175434,South America
Colombia,APR2017,April 2017,2017,4,April,Hydro,4962.182,1,60637.188,11875.302,0.7877453418446504,South America
Colombia,APR2017,April 2017,2017,4,April,Wind,0.442,2,3.049,20.559,7.01674064142217e-05,South America
Colombia,APR2017,April 2017,2017,4,April,Solar,0.892,3,14.247,3.121,0.0001416048111345,South America
Argentina,MAY2017,May 2017,2017,5,May,Hydro,2494.18,1,31365.202,13036.087,0.2263833575402636,South America
Argentina,MAY2017,May 2017,2017,5,May,Wind,40.923,2,607.149,227.352,0.0037143614897963,South America
Argentina,MAY2017,May 2017,2017,5,May,Solar,1.136,3,16.324,5.211,0.0001031086345675,South America
Argentina,MAY2017,May 2017,2017,5,May,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,MAY2017,May 2017,2017,5,May,Hydro,30848.952,1,366095.556,166800.343,0.6469670767927145,South America
Brazil,MAY2017,May 2017,2017,5,May,Wind,2736.352,2,42059.308,9959.958,0.0573870274269251,South America
Brazil,MAY2017,May 2017,2017,5,May,Solar,8.035,3,827.103,34.245,0.0001685107637377,South America
Brazil,MAY2017,May 2017,2017,5,May,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,MAY2017,May 2017,2017,5,May,Hydro,1215.189,1,20888.827,9794.195,0.1852504432742367,South America
Chile,MAY2017,May 2017,2017,5,May,Wind,279.359,2,3515.882,791.193,0.0425871025681169,South America
Chile,MAY2017,May 2017,2017,5,May,Solar,210.932,3,3842.698,818.921,0.0321556947114574,South America
Chile,MAY2017,May 2017,2017,5,May,Geothermal,7.405,4,63.8,,0.0011288610516106,South America
Colombia,MAY2017,May 2017,2017,5,May,Hydro,5333.332,1,60637.188,16331.63,0.8104788867664467,South America
Colombia,MAY2017,May 2017,2017,5,May,Wind,0.657,2,3.049,24.591,9.984089282376486e-05,South America
Colombia,MAY2017,May 2017,2017,5,May,Solar,1.067,3,14.247,3.791,0.0001621464728203,South America
Argentina,JUN2017,June 2017,2017,6,June,Hydro,2492.291,1,31365.202,15480.816,0.2090446024099559,South America
Argentina,JUN2017,June 2017,2017,6,June,Wind,53.486,2,607.149,269.135,0.0044862175422127,South America
Argentina,JUN2017,June 2017,2017,6,June,Solar,1.122,3,16.324,5.962,9.410941334858992e-05,South America
Argentina,JUN2017,June 2017,2017,6,June,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,JUN2017,June 2017,2017,6,June,Hydro,29673.356,1,366095.556,195982.649,0.6475607299949006,South America
Brazil,JUN2017,June 2017,2017,6,June,Wind,3329.483,2,42059.308,12657.927,0.0726592045060764,South America
Brazil,JUN2017,June 2017,2017,6,June,Solar,32.323,3,827.103,39.945,0.0007053838290358,South America
Brazil,JUN2017,June 2017,2017,6,June,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,JUN2017,June 2017,2017,6,June,Hydro,1384.864,1,20888.827,11402.0,0.2061750811233462,South America
Chile,JUN2017,June 2017,2017,6,June,Wind,321.733,2,3515.882,985.785,0.0478988026080954,South America
Chile,JUN2017,June 2017,2017,6,June,Solar,191.966,3,3842.698,962.753,0.0285794169123641,South America
Chile,JUN2017,June 2017,2017,6,June,Geothermal,7.134,4,63.8,,0.0010620920384485,South America
Colombia,JUN2017,June 2017,2017,6,June,Hydro,5178.952,1,60637.188,20587.12,0.8091595396481694,South America
Colombia,JUN2017,June 2017,2017,6,June,Wind,0.216,2,3.049,30.506,3.374784330188899e-05,South America
Colombia,JUN2017,June 2017,2017,6,June,Solar,1.11,3,14.247,4.488,0.000173426416968,South America
Argentina,JUL2017,July 2017,2017,7,July,Hydro,2224.739,1,31365.202,17621.701,0.1748557349545711,South America
Argentina,JUL2017,July 2017,2017,7,July,Wind,51.038,2,607.149,309.724,0.0040113860549985,South America
Argentina,JUL2017,July 2017,2017,7,July,Solar,1.15,3,16.324,7.076,9.038547676727777e-05,South America
Argentina,JUL2017,July 2017,2017,7,July,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,JUL2017,July 2017,2017,7,July,Hydro,26714.177,1,366095.556,225564.346,0.5703471248292509,South America
Brazil,JUL2017,July 2017,2017,7,July,Wind,4070.387,2,42059.308,16013.292,0.0869026780197031,South America
Brazil,JUL2017,July 2017,2017,7,July,Solar,51.719,3,827.103,46.545,0.0011041995772149,South America
Brazil,JUL2017,July 2017,2017,7,July,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,JUL2017,July 2017,2017,7,July,Hydro,1691.385,1,20888.827,12946.296,0.2551723243140165,South America
Chile,JUL2017,July 2017,2017,7,July,Wind,318.038,2,3515.882,1151.81,0.0479810898643308,South America
Chile,JUL2017,July 2017,2017,7,July,Solar,251.882,3,3842.698,1146.505,0.0380004052258138,South America
Chile,JUL2017,July 2017,2017,7,July,Geothermal,8.213,4,63.8,,0.0012390616563295,South America
Colombia,JUL2017,July 2017,2017,7,July,Hydro,5358.936,1,60637.188,25166.873,0.814970079641123,South America
Colombia,JUL2017,July 2017,2017,7,July,Solar,1.195,3,14.247,5.238,0.0001817318298205,South America
Argentina,AUG2017,August 2017,2017,8,August,Hydro,2505.627,1,31365.202,19645.467,0.217427187928617,South America
Argentina,AUG2017,August 2017,2017,8,August,Wind,53.465,2,607.149,354.662,0.0046394553549285,South America
Argentina,AUG2017,August 2017,2017,8,August,Solar,1.363,3,16.324,8.373,0.0001182750892877,South America
Argentina,AUG2017,August 2017,2017,8,August,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,AUG2017,August 2017,2017,8,August,Hydro,25934.789,1,366095.556,255033.67,0.5314197327147026,South America
Brazil,AUG2017,August 2017,2017,8,August,Wind,4404.66,2,42059.308,19445.293,0.0902541848286925,South America
Brazil,AUG2017,August 2017,2017,8,August,Solar,66.845,3,827.103,54.011,0.0013696950468081,South America
Brazil,AUG2017,August 2017,2017,8,August,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,AUG2017,August 2017,2017,8,August,Hydro,1621.283,1,20888.827,14816.886,0.2417985538764683,South America
Chile,AUG2017,August 2017,2017,8,August,Wind,302.998,2,3515.882,1423.07,0.0451891978312621,South America
Chile,AUG2017,August 2017,2017,8,August,Solar,316.441,3,3842.698,1373.789,0.0471940902280622,South America
Chile,AUG2017,August 2017,2017,8,August,Geothermal,10.062,4,63.8,,0.0015006492075134,South America
Colombia,AUG2017,August 2017,2017,8,August,Hydro,5337.995,1,60637.188,29875.419,0.799217700188276,South America
Colombia,AUG2017,August 2017,2017,8,August,Wind,0.079,2,3.049,43.211,1.1828073708363122e-05,South America
Colombia,AUG2017,August 2017,2017,8,August,Solar,1.195,3,14.247,5.988,0.0001789183301454,South America
Argentina,SEP2017,September 2017,2017,9,September,Hydro,2559.332,1,31365.202,21852.154,0.2406845802794776,South America
Argentina,SEP2017,September 2017,2017,9,September,Wind,46.587,2,607.149,399.199,0.004381132475771,South America
Argentina,SEP2017,September 2017,2017,9,September,Solar,1.39,3,16.324,9.68,0.0001307183150089,South America
Argentina,SEP2017,September 2017,2017,9,September,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,SEP2017,September 2017,2017,9,September,Hydro,25720.502,1,366095.556,282918.965,0.5276327380205449,South America
Brazil,SEP2017,September 2017,2017,9,September,Wind,5138.431,2,42059.308,23039.749,0.1054102450123114,South America
Brazil,SEP2017,September 2017,2017,9,September,Solar,97.214,3,827.103,62.191,0.0019942569159003,South America
Brazil,SEP2017,September 2017,2017,9,September,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,SEP2017,September 2017,2017,9,September,Hydro,1481.77,1,20888.827,16558.075,0.2409204655331891,South America
Chile,SEP2017,September 2017,2017,9,September,Wind,323.53,2,3515.882,1628.103,0.0526026294323361,South America
Chile,SEP2017,September 2017,2017,9,September,Solar,344.393,3,3842.698,1643.893,0.055994737298212,South America
Chile,SEP2017,September 2017,2017,9,September,Geothermal,4.855,4,63.8,,0.0007893727502673,South America
Colombia,SEP2017,September 2017,2017,9,September,Hydro,5039.534,1,60637.188,34530.238,0.7750207998523633,South America
Colombia,SEP2017,September 2017,2017,9,September,Wind,0.137,2,3.049,46.544,2.106898169151628e-05,South America
Colombia,SEP2017,September 2017,2017,9,September,Solar,1.186,3,14.247,6.733,0.0001823927904097,South America
Argentina,OCT2017,October 2017,2017,10,October,Hydro,2988.144,1,31365.202,24199.126,0.2901704543026864,South America
Argentina,OCT2017,October 2017,2017,10,October,Wind,54.393,2,607.149,443.645,0.0052819547923011,South America
Argentina,OCT2017,October 2017,2017,10,October,Solar,1.619,3,16.324,11.028,0.0001572166420078,South America
Argentina,OCT2017,October 2017,2017,10,October,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,OCT2017,October 2017,2017,10,October,Hydro,26710.539,1,366095.556,312308.994,0.5286911910958404,South America
Brazil,OCT2017,October 2017,2017,10,October,Wind,4977.409,2,42059.308,26774.375,0.0985196252603197,South America
Brazil,OCT2017,October 2017,2017,10,October,Solar,192.798,3,827.103,70.292,0.0038161193325561,South America
Brazil,OCT2017,October 2017,2017,10,October,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,OCT2017,October 2017,2017,10,October,Hydro,2356.724,1,20888.827,18415.112,0.3679400360801445,South America
Chile,OCT2017,October 2017,2017,10,October,Wind,398.707,2,3515.882,1915.008,0.0622475385176228,South America
Chile,OCT2017,October 2017,2017,10,October,Solar,414.058,3,3842.698,1936.835,0.0646441906049552,South America
Chile,OCT2017,October 2017,2017,10,October,Geothermal,10.833,4,63.8,,0.0016912860440408,South America
Colombia,OCT2017,October 2017,2017,10,October,Hydro,5076.825,1,60637.188,38988.296,0.7672567306542853,South America
Colombia,OCT2017,October 2017,2017,10,October,Wind,0.328,2,3.049,47.988,4.957039245091285e-05,South America
Colombia,OCT2017,October 2017,2017,10,October,Solar,1.095,3,14.247,7.421,0.0001654865235785,South America
Argentina,NOV2017,November 2017,2017,11,November,Hydro,3351.067,1,31365.202,26713.358,0.3219876976447037,South America
Argentina,NOV2017,November 2017,2017,11,November,Wind,54.762,2,607.149,489.398,0.0052618137143838,South America
Argentina,NOV2017,November 2017,2017,11,November,Solar,1.634,3,16.324,12.44,0.0001570030972079,South America
Argentina,NOV2017,November 2017,2017,11,November,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,NOV2017,November 2017,2017,11,November,Hydro,27164.0,1,366095.556,341884.098,0.5690365756617334,South America
Brazil,NOV2017,November 2017,2017,11,November,Wind,3990.895,2,42059.308,30177.001,0.083602018282489,South America
Brazil,NOV2017,November 2017,2017,11,November,Solar,170.49,3,827.103,77.735,0.0035714565522223,South America
Brazil,NOV2017,November 2017,2017,11,November,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,NOV2017,November 2017,2017,11,November,Hydro,2862.578,1,20888.827,20597.829,0.4575791342566935,South America
Chile,NOV2017,November 2017,2017,11,November,Wind,308.381,2,3515.882,2168.474,0.0492942763485268,South America
Chile,NOV2017,November 2017,2017,11,November,Solar,425.035,3,3842.698,2253.099,0.067941256912054,South America
Chile,NOV2017,November 2017,2017,11,November,Geothermal,7.654,4,63.8,,0.0012234813142561,South America
Colombia,NOV2017,November 2017,2017,11,November,Hydro,4952.862,1,60637.188,43581.892,0.7696499292797412,South America
Colombia,NOV2017,November 2017,2017,11,November,Wind,0.335,2,3.049,49.063,5.2057320859881273e-05,South America
Colombia,NOV2017,November 2017,2017,11,November,Solar,1.031,3,14.247,8.069,0.0001602122322583,South America
Argentina,DEC2017,December 2017,2017,12,December,Hydro,2971.606,1,31365.202,29316.745,0.2367672806062683,South America
Argentina,DEC2017,December 2017,2017,12,December,Wind,66.496,2,607.149,543.942,0.0052981711206648,South America
Argentina,DEC2017,December 2017,2017,12,December,Solar,1.701,3,16.324,13.917,0.0001355297924123,South America
Argentina,DEC2017,December 2017,2017,12,December,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,DEC2017,December 2017,2017,12,December,Hydro,32102.777,1,366095.556,375970.336,0.6594253307522796,South America
Brazil,DEC2017,December 2017,2017,12,December,Wind,3759.554,2,42059.308,33240.086,0.0772252549968202,South America
Brazil,DEC2017,December 2017,2017,12,December,Solar,196.68,3,827.103,84.498,0.0040400172873629,South America
Brazil,DEC2017,December 2017,2017,12,December,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,DEC2017,December 2017,2017,12,December,Hydro,2569.219,1,20888.827,22807.999,0.3852442006121996,South America
Chile,DEC2017,December 2017,2017,12,December,Wind,272.127,2,3515.882,2445.999,0.0408043645092131,South America
Chile,DEC2017,December 2017,2017,12,December,Solar,466.723,3,3842.698,2589.998,0.0699832630236377,South America
Chile,DEC2017,December 2017,2017,12,December,Geothermal,5.341,4,63.8,,0.000800861769849,South America
Colombia,DEC2017,December 2017,2017,12,December,Hydro,5140.818,1,60637.188,48459.195,0.7829580504827067,South America
Colombia,DEC2017,December 2017,2017,12,December,Wind,0.855,2,3.049,50.622,0.0001302184074913,South America
Colombia,DEC2017,December 2017,2017,12,December,Solar,1.398,3,14.247,8.947,0.0002129185189156,South America
Argentina,JAN2018,January 2018,2018,1,January,Hydro,2825.495727,1,31865.777588,2710.078,0.217217482638664,South America
Argentina,JAN2018,January 2018,2018,1,January,Wind,55.7481,2,1402.536471,55.788,0.0042857831382197,South America
Argentina,JAN2018,January 2018,2018,1,January,Solar,1.613196,3,107.512407,1.516,0.000124018723785,South America
Argentina,JAN2018,January 2018,2018,1,January,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,JAN2018,January 2018,2018,1,January,Hydro,35900.251237,1,383925.867265,37366.838,0.7332153226519557,South America
Brazil,JAN2018,January 2018,2018,1,January,Wind,3435.555524,2,48116.275696,2872.915,0.0701666942492647,South America
Brazil,JAN2018,January 2018,2018,1,January,Solar,179.77328,3,3441.059096,3.261,0.0036716323412118,South America
Brazil,JAN2018,January 2018,2018,1,January,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,JAN2018,January 2018,2018,1,January,Hydro,2021.666943,1,22899.124005,1892.683,0.2876141743924519,South America
Chile,JAN2018,January 2018,2018,1,January,Wind,284.424697,2,3582.857999,246.717,0.0404639224515817,South America
Chile,JAN2018,January 2018,2018,1,January,Solar,467.980821,3,5121.810998,323.479,0.0665776912114335,South America
Chile,JAN2018,January 2018,2018,1,January,Geothermal,19.652206,4,214.1,,0.0027958378719359,South America
Colombia,JAN2018,January 2018,2018,1,January,Hydro,4638.020035,1,58188.131696,4968.19,0.7413292295310385,South America
Colombia,JAN2018,January 2018,2018,1,January,Wind,1.49979,2,42.286,,0.0002397225878215,South America
Colombia,JAN2018,January 2018,2018,1,January,Solar,2.141028,3,20.39,1.696,0.0003422164254718,South America
Colombia,JAN2018,January 2018,2018,1,January,Geothermal,0.0,4,0.0,,0.0,South America
Argentina,FEB2018,February 2018,2018,2,February,Hydro,2442.040415,1,31865.777588,5172.315,0.2046189939143015,South America
Argentina,FEB2018,February 2018,2018,2,February,Wind,45.418875,2,1402.536471,97.159,0.0038056554879823,South America
Argentina,FEB2018,February 2018,2018,2,February,Solar,1.41103,3,107.512407,2.751,0.0001182304507367,South America
Argentina,FEB2018,February 2018,2018,2,February,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,FEB2018,February 2018,2018,2,February,Hydro,34083.639845,1,383925.867265,72774.092,0.7706863314006412,South America
Brazil,FEB2018,February 2018,2018,2,February,Wind,2125.255407,2,48116.275696,5049.767,0.0480554688512965,South America
Brazil,FEB2018,February 2018,2018,2,February,Solar,163.229726,3,3441.059096,6.069,0.0036908886280502,South America
Brazil,FEB2018,February 2018,2018,2,February,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,FEB2018,February 2018,2018,2,February,Hydro,2341.274931,1,22899.124005,3422.785,0.3901962556854363,South America
Chile,FEB2018,February 2018,2018,2,February,Wind,133.464823,2,3582.857999,469.353,0.0222432118119832,South America
Chile,FEB2018,February 2018,2018,2,February,Solar,418.326134,3,5121.810998,623.056,0.0697181219432636,South America
Chile,FEB2018,February 2018,2018,2,February,Geothermal,17.753193,4,214.1,,0.0029587424113844,South America
Colombia,FEB2018,February 2018,2018,2,February,Hydro,3891.016748,1,58188.131696,9411.523,0.6624970741158044,South America
Colombia,FEB2018,February 2018,2018,2,February,Wind,2.332098,2,42.286,,0.0003970705349303,South America
Colombia,FEB2018,February 2018,2018,2,February,Solar,2.040889,3,20.39,3.019,0.0003474883503881,South America
Colombia,FEB2018,February 2018,2018,2,February,Geothermal,0.0,4,0.0,,0.0,South America
Argentina,MAR2018,March 2018,2018,3,March,Hydro,2360.331858,1,31865.777588,7628.627,0.2019699237330608,South America
Argentina,MAR2018,March 2018,2018,3,March,Wind,49.861804,2,1402.536471,140.4,0.0042665969689558,South America
Argentina,MAR2018,March 2018,2018,3,March,Solar,2.004772,3,107.512407,4.132,0.0001715452200375,South America
Argentina,MAR2018,March 2018,2018,3,March,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,MAR2018,March 2018,2018,3,March,Hydro,38701.196014,1,383925.867265,110105.78,0.7626519425167605,South America
Brazil,MAR2018,March 2018,2018,3,March,Wind,2282.491421,2,48116.275696,7092.094,0.044979140060007,South America
Brazil,MAR2018,March 2018,2018,3,March,Solar,204.037158,3,3441.059096,8.618,0.0040207887848739,South America
Brazil,MAR2018,March 2018,2018,3,March,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,MAR2018,March 2018,2018,3,March,Hydro,2152.904039,1,22899.124005,4641.244,0.3534749782776168,South America
Chile,MAR2018,March 2018,2018,3,March,Wind,191.978131,2,3582.857999,721.911,0.0315199676602968,South America
Chile,MAR2018,March 2018,2018,3,March,Solar,469.42592,3,5121.810998,939.682,0.0770727881359835,South America
Chile,MAR2018,March 2018,2018,3,March,Geothermal,6.049602,4,214.1,0.003,0.000993255108821,South America
Colombia,MAR2018,March 2018,2018,3,March,Hydro,4482.131153,1,58188.131696,14255.752,0.6934797690988568,South America
Colombia,MAR2018,March 2018,2018,3,March,Wind,3.046024,2,42.286,,0.0004712838487057,South America
Colombia,MAR2018,March 2018,2018,3,March,Solar,2.251132,3,20.39,4.078,0.0003482973715586,South America
Colombia,MAR2018,March 2018,2018,3,March,Geothermal,0.0,4,0.0,,0.0,South America
Argentina,APR2018,April 2018,2018,4,April,Hydro,2267.902126,1,31865.777588,9778.216,0.1992883469800629,South America
Argentina,APR2018,April 2018,2018,4,April,Wind,58.737148,2,1402.536471,185.999,0.0051614348772136,South America
Argentina,APR2018,April 2018,2018,4,April,Solar,1.704801,3,107.512407,5.209,0.0001498067175496,South America
Argentina,APR2018,April 2018,2018,4,April,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,APR2018,April 2018,2018,4,April,Hydro,34482.025961,1,383925.867265,141226.464,0.7149363018230449,South America
Brazil,APR2018,April 2018,2018,4,April,Wind,2652.458513,2,48116.275696,9652.137,0.0549949960065594,South America
Brazil,APR2018,April 2018,2018,4,April,Solar,204.037158,3,3441.059096,10.999,0.0042304234484363,South America
Brazil,APR2018,April 2018,2018,4,April,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,APR2018,April 2018,2018,4,April,Hydro,1395.547118,1,22899.124005,5705.815,0.2111570645930732,South America
Chile,APR2018,April 2018,2018,4,April,Wind,236.178267,2,3582.857999,991.009,0.0357355971268604,South America
Chile,APR2018,April 2018,2018,4,April,Solar,375.587173,3,5121.810998,1221.268,0.0568292420417515,South America
Chile,APR2018,April 2018,2018,4,April,Geothermal,16.79158,4,214.1,2.303,0.0025406958295762,South America
Colombia,APR2018,April 2018,2018,4,April,Hydro,4905.469183,1,58188.131696,19217.934,0.7736825315189625,South America
Colombia,APR2018,April 2018,2018,4,April,Wind,2.712344,2,42.286,0.442,0.0004277864346885,South America
Colombia,APR2018,April 2018,2018,4,April,Solar,1.825335,3,20.39,4.97,0.000287888834072,South America
Colombia,APR2018,April 2018,2018,4,April,Geothermal,0.0,4,0.0,,0.0,South America
Argentina,MAY2018,May 2018,2018,5,May,Hydro,2242.817949,1,31865.777588,12272.396,0.2024698393533059,South America
Argentina,MAY2018,May 2018,2018,5,May,Wind,62.327022,2,1402.536471,226.922,0.005626556599182,South America
Argentina,MAY2018,May 2018,2018,5,May,Solar,1.25013,3,107.512407,6.345,0.0001128551786307,South America
Argentina,MAY2018,May 2018,2018,5,May,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,MAY2018,May 2018,2018,5,May,Hydro,31619.000195,1,383925.867265,172075.416,0.653559872048515,South America
Brazil,MAY2018,May 2018,2018,5,May,Wind,3671.923389,2,48116.275696,12388.489,0.0758980918272766,South America
Brazil,MAY2018,May 2018,2018,5,May,Solar,262.491046,3,3441.059096,19.034,0.0054256495581656,South America
Brazil,MAY2018,May 2018,2018,5,May,Geothermal,0.0,4,0.0,0.0,0.0,South America
Chile,MAY2018,May 2018,2018,5,May,Hydro,1341.360504,1,22899.124005,6921.004,0.1897638384895118,South America
Chile,MAY2018,May 2018,2018,5,May,Wind,253.981908,2,3582.857999,1270.368,0.0359311174179093,South America
Chile,MAY2018,May 2018,2018,5,May,Solar,332.167158,3,5121.810998,1432.2,0.0469920761303645,South America
Chile,MAY2018,May 2018,2018,5,May,Geothermal,19.808879,4,214.1,9.708,0.0028023852677969,South America
Colombia,MAY2018,May 2018,2018,5,May,Hydro,5046.073804,1,58188.131696,24551.266,0.7704022269350379,South America
Colombia,MAY2018,May 2018,2018,5,May,Wind,2.879436,2,42.286,1.099,0.000439613844918,South America
Colombia,MAY2018,May 2018,2018,5,May,Solar,1.766769,3,20.39,6.037,0.0002697389742894,South America
Colombia,MAY2018,May 2018,2018,5,May,Geothermal,0.0,4,0.0,,0.0,South America
Argentina,JUN2018,June 2018,2018,6,June,Hydro,2672.040575,1,31865.777588,14764.687,0.2101420140564167,South America
Argentina,JUN2018,June 2018,2018,6,June,Wind,90.183755,2,1402.536471,280.408,0.0070924805888737,South America
Argentina,JUN2018,June 2018,2018,6,June,Solar,1.270045,3,107.512407,7.467,9.988239577622502e-05,South America
Argentina,JUN2018,June 2018,2018,6,June,Geothermal,0.0,4,0.0,0.0,0.0,South America
Brazil,JUN2018,June 2018,2018,6,June,Hydro,27477.73417,1,383925.867265,201748.772,0.5749084661414889,South America
